COUNTY,RollNo,SCHOOL NAME,ADDRESS LINE 1,ADDRESS LINE 2,0-9,10-19,20-24,25-29,30-34,35-39,40and over,Total Pupils,Walking admin principal,Full-time equivalent mainstream class teachers,Other teachers full-time,Other teachers part-time,,,,,
TIPPERARY N.R.,17731K,S N IOSEF NAOFA,TEMPLEMORE,CO TIPPERARY,,49,41,50,,,,140,1,7,5,0,,,,,
TIPPERARY N.R.,17850S,S N PHADRAIG NAOFA,PAIRC NA COILLE,BORRISOKANE,,23,,,,,,23,0,2,0,0,,,,,
TIPPERARY N.R.,17940T,S N NA MBUACHAILLI,TULACH SEASTA,NEWPORT,,,21,78,,,,99,0,4,1,0,,,,,
TIPPERARY N.R.,18087O,S N ODHRAN NAOFA,BAILE NA CLOICHE,SILVERMINES NENAGH,8,19,,,,,,27,0,2,0,0,,,,,
TIPPERARY N.R.,18135W,SCOIL ANGELA,URSULINE CONVENT,THURLES,,19,43,56,128,,,246,1,9,4,0,,,,,
TIPPERARY N.R.,18164G,S N BUIRGHEAS,NENAGH,CO TIPPERARY,,,68,,,,,68,0,3,2,0,,,,,
TIPPERARY N.R.,18207V,S N BAILE AN ATHA,KILLALOE,CO CLARE,,,,302,126,,,428,1,15,3,0,,,,,
TIPPERARY N.R.,18213Q,S N LEAMHACH,THURLES,CO TIPPERARY,,19,21,,33,,,73,0,3,0,0,,,,,
TIPPERARY N.R.,18285S,S N CILL CHUIMIN,THURLES,CO TIPPERARY,,31,,,,,,31,0,2,0,0,,,,,
TIPPERARY N.R.,18322V,S N AN DROMA,THURLES,CO TIPPERARY,,15,67,,,,,82,0,4,1,0,,,,,
TIPPERARY N.R.,18343G,S N CHAOIMHGHIN,BAILE DHAITH,THURLES,,19,21,27,,,,67,0,3,2,0,,,,,
TIPPERARY N.R.,18345K,S N IOSEF NAOFA,COR AN BHILE,ROSCREA,,86,87,56,,,,229,1,11,6,0,,,,,
TIPPERARY N.R.,18350D,S N NA HINSE,THURLES,CO TIPPERARY,,53,,,,,,53,0,3,1,0,,,,,
TIPPERARY N.R.,18369B,S N CILL RUADHAIN,NENAGH,CO TIPPERARY,,18,48,52,,,,118,0,5,2,0,,,,,
TIPPERARY N.R.,18379E,BARNANE N S,TEMPLEMORE,CO TIPPERARY,,16,43,,,,,59,0,3,0,0,,,,,
TIPPERARY N.R.,18396E,S N RATH EILTE,THURLES,CO TIPPERARY,,,90,,,,,90,0,4,0,0,,,,,
TIPPERARY N.R.,18435L,SACRED HEART PRIMARY SCHOOL,NEWLINE,ROSCREA,,76,46,83,,,,205,1,10,1,0,,,,,
TIPPERARY N.R.,18443K,S N IOSEF NAOFA,EAGLAIS,BORRISOKANE,,15,22,,,,,37,0,2,0,0,,,,,
TIPPERARY N.R.,18465U,S N LIOS AN HALLA,NENAGH,CO TIPPERARY,,,,25,93,,,118,0,4,1,1,,,,,
TIPPERARY N.R.,18557C,S N TEAMPALL DOIRE,NENAGH,CO TIPPERARY,,,68,27,,,,95,0,4,2,1,,,,,
TIPPERARY N.R.,18559G,S N CILL NA NAOMH,KILLEEN,NENAGH,,23,,,,,,23,0,2,0,0,,,,,
TIPPERARY N.R.,18775M,S N MICHEAL NAOFA,HOLYCROSS,THURLES,,18,48,57,93,,,216,1,8,2,1,,,,,
TIPPERARY N.R.,19422H,CLOUGHJORDAN NO 1 N S,TEMPLEMORE ROAD,CLOUGHJORDAN,,15,43,25,,,,83,0,4,1,0,,,,,
TIPPERARY N.R.,19640R,SCOIL MHUIRE,LISMACKIN,ROSCREA,,30,,52,,,,82,0,4,2,0,,,,,
TIPPERARY N.R.,19677R,SCOIL IOSAGAIN,UPPERCHURCH CENTRAL NS,THURLES,,18,69,,31,,,118,0,5,2,0,,,,,
TIPPERARY N.R.,19874T,SCOIL NA TOIRBHIRTE,PRESENTATION CONVENT NS,THURLES,,,21,107,97,,,225,1,8,4,0,,,,,
TIPPERARY N.R.,19937R,GAELSCOIL AONACH,BOTHAR NAOMH CHONLAIN,AONACH URMHUMHAN,,,22,157,34,,,213,1,8,1,0,,,,,
TIPPERARY N.R.,19968F,GAELSCOIL DURLAS EILE,DURLAS,CO TIOBRAID ARAINN,,,45,83,95,,,223,1,8,3,0,,,,,
TIPPERARY N.R.,20062K,SCOIL MHUIRE,BORRISOKANE,CO TIPPERARY,,,46,78,,,,124,0,5,2,0,,,,,
TIPPERARY S.R.,00606M,MONARD N S,MONARD,SOLOHEAD,,,45,25,,,,70,0,3,2,0,,,,,
TIPPERARY S.R.,01285A,TIPPERARY JNR BN S,TIPPERARY,CO TIPPERARY,,,,55,62,,,117,0,4,2,0,,,,,
TIPPERARY S.R.,01862M,TIPPERARY G N S,ST.MICHAEL'S ST,TIPPERARY,,,66,56,60,,,182,1,7,2,0,,,,,
TIPPERARY S.R.,02237R,DUALLA N S,DUALLA,CASHEL,,,,55,,,,55,0,2,0,0,,,,,
TIPPERARY S.R.,02670I,SAN ISADOIR,BOTHAR LEATHAN,CASHEL,,,46,27,31,,,104,0,4,1,0,,,,,
TIPPERARY S.R.,04075E,MOYGLASS N S,MOYGLASS,FETHARD,,15,22,85,,,,122,0,5,1,0,,,,,
TIPPERARY S.R.,04620D,THOMASTOWN N S,THOMASTOWN,GOLDEN CASHEL,,,22,52,33,,,107,0,4,2,0,,,,,
TIPPERARY S.R.,05144C,NEW INN B N S,CASHEL,CO TIPPERARY,,18,,27,,,,45,0,2,0,0,,,,,
TIPPERARY S.R.,06789H,LISRONAGH N S,LISRONAGH,CLONMEL,,,65,,30,,,95,0,4,1,0,,,,,
TIPPERARY S.R.,07048Q,MOHOBER N S,MOHOBER,MULLINAHONE,,37,,,,,,37,0,2,0,0,,,,,
TIPPERARY S.R.,07245S,CULLEN N S,CULLEN,CO TIPPERARY,9,11,,,,,,20,0,2,0,0,,,,,
TIPPERARY S.R.,07358I,S N SCEICHIN A RINCE,AN CHUIRT DOITE,AN CHATHAIR,,19,21,,,,,40,0,2,1,1,,,,,
TIPPERARY S.R.,08316U,NEWTOWN N S,NEWTOWN,SOLOHEAD,9,15,,,,,,24,0,2,0,0,,,,,
TIPPERARY S.R.,09432E,ST JOSEPHS PRIMARY SCHOOL,Murgasty Road,Tipperary Town,,,44,81,,35,,160,0,6,2,0,,,,,
TIPPERARY S.R.,09967U,UPPER NEWTOWN N S,UPPER NEWTOWN,CARRICK ON SUIR,,50,,,,,,50,0,3,0,0,,,,,
TIPPERARY S.R.,10120P,S N MHUIRE NA TROCAIRE,CAHIR,CO TIPPERARY,,70,,106,94,,,270,1,11,4,1,,,,,
TIPPERARY S.R.,10533R,BALLYDREHID N S,CAHIR,CO TIPPERARY,,31,,,,,,31,0,2,0,0,,,,,
TIPPERARY S.R.,11453B,LISNAMROCK N S,COALBROOK,THURLES,,18,21,25,,,,64,0,3,1,0,,,,,
TIPPERARY S.R.,11470B,SLIEVEARDAGH N S,THE COMMONS,THURLES,,18,,28,,,,46,0,2,1,0,,,,,
TIPPERARY S.R.,11605V,ROSEGREEN N S,CNOCAN AN TEAMPAIL,ROSEGREEN,,,86,28,32,,,146,0,6,2,0,,,,,
TIPPERARY S.R.,11872V,CLOCHAR NA TOIRBHIRTE,PRESENTATION CONVENT,CARRICK ON SUIR,,120,189,51,,,,360,1,18,7,0,,,,,
TIPPERARY S.R.,12180U,PRESENTATION PRIMARY SCHOOL,CLONMEL,CO TIPPERARY,,,65,105,95,,,265,1,10,4,0,,,,,
TIPPERARY S.R.,12349L,S N MUIRE NA NAINGEAL,CLOCHAR NA CARTHANACHTA,SRAID MORTUIN,,,68,302,61,,,431,1,16,5,0,,,,,
TIPPERARY S.R.,13210I,ST JOSEPHS NATIONAL SCHOOL,BALLINGARRY,THURLES,,15,44,,,,,59,0,3,1,0,,,,,
TIPPERARY S.R.,13404V,Scoil Mhuire Gan Smál,NEW INN,CASHEL,,,87,,,,,87,0,4,1,0,,,,,
TIPPERARY S.R.,13678M,KILLURNEY N S,BALLYPATRICK,CLONMEL,,,20,29,,,,49,0,2,0,0,,,,,
TIPPERARY S.R.,13847J,HOLLYFORD N S,HOLLYFORD,CO TIPPERARY,,,44,,,,,44,0,2,0,0,,,,,
TIPPERARY S.R.,14008S,S N BHRIDE,DUN NA SCIATH,CURRAGHPOOR,,18,42,26,,,,86,0,4,1,0,,,,,
TIPPERARY S.R.,14181J,POULICAPPLE N S,CALLAN,CO KILKENNY,,33,21,,,,,54,0,3,1,0,,,,,
TIPPERARY S.R.,14426N,KNOCKAVILLA N S,DUNDRUM,CO TIPPERARY,,,,161,,,,161,0,6,2,0,,,,,
TIPPERARY S.R.,14791N,CAPPAWHITE N S,CAPPAWHITE,CO TIPPERARY,,17,23,50,,,,90,0,4,2,0,,,,,
TIPPERARY S.R.,15008A,SHRONELL N S,LATTIN,TIPPERARY,,,44,,30,,,74,0,3,0,0,,,,,
TIPPERARY S.R.,15157R,MOUNT BRUIS N S,MOUNT BRUIS,TIPPERARY TOWN,,13,44,,32,,,89,0,4,1,0,,,,,
TIPPERARY S.R.,15299O,GAILE N S,HOLYCROSS,THURLES,6,11,,,,,,17,0,2,0,0,,,,,
TIPPERARY S.R.,15362S,S N MICHIL NAOFA,MULLINAHONE,THURLES,,,22,,96,,,118,0,4,2,1,,,,,
TIPPERARY S.R.,15970S,BALLYTARSNA N S,CASHEL,CO TIPPERARY,,19,23,56,,,,98,0,4,2,0,,,,,
TIPPERARY S.R.,16059W,EMLY N S,EMLY,CO TIPPERARY,,35,24,26,,,,85,0,4,2,0,,,,,
TIPPERARY S.R.,16077B,ARDFINNAN N S,CLONMEL,CO TIPPERARY,,,90,53,62,,,205,1,8,3,0,,,,,
TIPPERARY S.R.,16111V,KILLUSTY N S,FETHARD,CO TIPPERARY,,18,24,,,,,42,0,2,0,0,,,,,
TIPPERARY S.R.,16725K,S N MHUIRE NA MBRAITHRE,CARRICK ON SUIR,CO TIPPERARY,,,,162,,,,162,1,6,4,0,,,,,
TIPPERARY S.R.,16728Q,ST MARYS N S,IRISHTOWN,CLONMEL,,35,,82,63,,,180,1,7,6,0,,,,,
TIPPERARY S.R.,16729S,ST PETER AND PAUL,CLONMEL,CO TIPPERARY,,37,24,55,97,73,,286,1,10,6,0,,,,,
TIPPERARY S.R.,17114J,S N AN GHABHAILIN,CASHEL,CO TIPPERARY,,,23,25,31,,,79,0,3,0,0,,,,,
TIPPERARY S.R.,17140K,S N BAILE SLUAGH,THURLES,CO TIPPERARY,,33,,,,,,33,0,2,0,0,,,,,
TIPPERARY S.R.,17276M,SCOIL NA MBRAITHRE,TIPPERARY,CO TIPPERARY,,,67,136,,,,203,1,8,3,0,,,,,
TIPPERARY S.R.,17332T,ST MARYS PAROCHIAL SCHOOL,CLONMEL,CO. TIPPERARY.,,31,,,,,,31,0,2,0,0,,,,,
TIPPERARY S.R.,17486A,S N CLEIREACHAIN,CLONMEL,CO TIPPERARY,,19,137,29,,,,185,1,8,1,0,,,,,
TIPPERARY S.R.,17511T,S N BAILE AN IUBHAIR,THURLES,CO TIPPERARY,,19,23,,,,,42,0,2,1,0,,,,,
TIPPERARY S.R.,17542H,S N RATH CHAOMHGHIN,CLONMEL,CO TIPPERARY,,15,24,55,32,,,126,0,5,1,0,,,,,
TIPPERARY S.R.,17580P,S N GORT NA HUAIGHE,THURLES,CO TIPPERARY,,36,24,55,,,,115,0,5,2,0,,,,,
TIPPERARY S.R.,17620B,S N ROIS MHOIR,CLONOULTY,GOOLDS CROSS,,,64,,,,,64,0,3,0,0,,,,,
TIPPERARY S.R.,17621D,S N AN BHEALAIGH,CLONOULTY,GOOLDS CROSS,,13,21,,,,,34,0,2,0,0,,,,,
TIPPERARY S.R.,17665A,S N GLEANN GUAIL,THURLES,CO TIPPERARY,,41,,,,,,41,0,3,1,0,,,,,
TIPPERARY S.R.,17694H,S N CHLUAININ,CLONMEL,CO TIPPERARY,,15,45,26,,,,86,0,4,0,0,,,,,
TIPPERARY S.R.,17779P,POWERSTOWN N S,CLONMEL,CO TIPPERARY,,,47,165,92,,,304,1,11,2,0,,,,,
TIPPERARY S.R.,17783G,S N CHUIRT DOIGHTE,CAHIR,CO TIPPERARY,,18,,,31,,,49,0,2,0,0,,,,,
TIPPERARY S.R.,17799V,S N NA HAILLE,AN MHOIN ARD,CO TIOBRAD ARANN,,17,44,27,,,,88,0,4,0,0,,,,,
TIPPERARY S.R.,18062V,S N AN GRAINSEACH,CLONMEL,CO TIPPERARY,,34,70,76,,,,180,1,8,1,0,,,,,
TIPPERARY S.R.,18085K,BALLYNEALE N S,CARRICK ON SUIR,CO TIPPERARY,,18,66,,,,,84,0,4,1,1,,,,,
TIPPERARY S.R.,18326G,S N NAOMH PADRAIG,CILL CHAIS,CLONMEL,,,23,,,35,,58,0,2,0,0,,,,,
TIPPERARY S.R.,18459C,SCOIL MHUIRE,CILL MHEANMAN,MULLINAHONE THURLES,,16,24,,,,,40,0,2,0,0,,,,,
TIPPERARY S.R.,18486F,S N CILL SIOLAIN,CILL SIOLAIN,CLONMEL,,,46,52,30,,,128,0,5,2,0,,,,,
TIPPERARY S.R.,18501V,GRANGEMOCKLER NS,CARRICK ON SUIR,CO TIPPERARY,,,89,,,,,89,0,4,1,0,,,,,
TIPPERARY S.R.,18512D,SCOIL PHROINSIAS NAOFA,GARRYSHANE,CO TIPPERARY,8,13,,,,,,21,0,2,1,0,,,,,
TIPPERARY S.R.,18528S,ANNACARTY N S,ANNACARTY,CO TIPPERARY,,19,45,28,,,,92,0,4,3,0,,,,,
TIPPERARY S.R.,18538V,SCOIL MHUIRE,CAISLEAN NUA,CLONMEL,,18,,56,30,,,104,0,4,0,0,,,,,
TIPPERARY S.R.,18582B,BALLYLOOBY N S,CAHIR,CO TIPPERARY,,,,132,30,,,162,0,6,1,0,,,,,
TIPPERARY S.R.,18716T,CAHIR B N S,CAHIR,CO TIPPERARY,,36,23,25,95,,,179,1,7,3,0,,,,,
TIPPERARY S.R.,19294B,LISVERNANE N S,GALBALLY,CO TIPPERARY,,,22,29,33,,,84,0,3,1,0,,,,,
TIPPERARY S.R.,19305D,TANKERSTOWN N S,TANKERSTOWN,BANSHA,,36,24,27,,,,87,0,4,1,0,,,,,
TIPPERARY S.R.,19356U,KILLENAULE N S,KILLENAULE,THURLES,,,63,51,60,,,174,1,7,3,0,,,,,
TIPPERARY S.R.,19421F,KILROSS NS,KILROSS,CO TIPPERARY,8,15,,,,,,23,0,2,0,0,,,,,
TIPPERARY S.R.,19540N,CLOGHEEN CENTRAL N S,CLOGHEEN,CO TIPPERARY,,,81,,,,,81,0,4,1,0,,,,,
TIPPERARY S.R.,19645E,ST OLIVER PLUNKETTS NS,HEYWOOD RD,CLONMEL,,119,256,79,,,,454,1,22,12,0,,,,,
TIPPERARY S.R.,19689B,BANSHA N S,BANSHA,CO TIPPERARY,,10,44,,,,,54,0,3,2,0,,,,,
TIPPERARY S.R.,19690J,CLONOULTY CENTRAL N S,GOOLDS CROSS,CO TIPPERARY,,31,23,,,,,54,0,3,2,0,,,,,
TIPPERARY S.R.,19692N,ST JOHN THE BAPTIST,OLD ROAD,CASHEL,,,91,27,96,72,,286,1,10,3,0,,,,,
TIPPERARY S.R.,19696V,CASHEL DEANERY,CASHEL,CO TIPPERARY,,18,23,,,,,41,0,2,0,0,,,,,
TIPPERARY S.R.,19879G,NAOMH PADRAIG  JUNIOR,DRANGAN,THURLES,,,69,,,,,69,0,3,1,0,,,,,
TIPPERARY S.R.,19880O,NAOMH PADRAIG  SENIOR,DRANGAN,THURLES,,10,41,,,,,51,0,3,0,0,,,,,
TIPPERARY S.R.,20007C,GAELSCOIL CHLUAIN MEALA,"BAILE GAELACH,","CLUAIN MEALA,",,,46,138,30,,,214,1,8,2,0,,,,,
TIPPERARY S.R.,20027I,GAELSCOIL THIOBRAID ARANN,MORGAISTE,BAILE THIOBRAID ARANN,,,64,,,,,64,0,3,0,0,,,,,
TIPPERARY S.R.,20085W,GAELSCOIL CHARRAIG NA SIUIRE,C/O CARRICK UTD FOOTBALL CLUB,COOLNAMUCK ROAD,,,46,83,60,,,189,0,7,1,2,,,,,
TIPPERARY S.R.,20129Q,SCOIL TEAMPALL TOINNE,BALLYPOREEN,CAHIR,,,22,55,30,,,107,0,4,1,0,,,,,
TIPPERARY S.R.,20155R,ST JOHN THE BAPTIST BOYS SCHOOL,CASHEL,CO. TIPPERARY,,,20,78,128,,,226,1,8,4,0,,,,,
TIPPERARY S.R.,20355C,Holy Trinity National School,Rocklow Road,Fethard,,,116,54,33,,,203,1,8,3,0,,,,,
WATERFORD CITY,12007G,OUR LADY OF GOOD COUNSEL NS,FERRYBANK,WATERFORD,,17,24,164,,,,205,1,8,2,0,,,,,
WATERFORD CITY,12535I,S N URSULA NAOFA,URSULINE CONVENT,WATERFORD,,,,379,243,,,622,1,22,6,0,,,,,
WATERFORD CITY,15046I,ST STEPHENS N S,WATERFORD,CO WATERFORD,,,90,275,60,,,425,1,16,7,0,,,,,
WATERFORD CITY,16976M,S N DEAGLAN,PORTLAIRGE,CO WATERFORD,,,24,386,30,,,440,1,16,5,0,,,,,
WATERFORD CITY,17351A,S N NAOMH MHUIRE,BAILE MHIC GONAIR,PORTLAIRGE,,,,566,60,,,626,1,23,7,0,,,,,
WATERFORD CITY,18235D,S N MUIRE AN PORT MOR,PORTLAIRGE,CO WATERFORD,,,45,106,67,,,218,1,8,3,0,,,,,
WATERFORD CITY,18462O,SCOIL LORCAIN BNS,BALLYTRUCKLE,WATERFORD,,74,246,25,,,,345,1,16,7,0,,,,,
WATERFORD CITY,18509O,AN TEAGHLAIGH NAOFA,CLOCHAR NA TROCAIRE,PORT LAIRGE,,38,63,212,,,,313,1,13,6,0,,,,,
WATERFORD CITY,18681D,CHRIST CHURCH N S,LOWER NEWTOWN,WATERFORD,,,,108,,,,108,0,4,3,0,,,,,
WATERFORD CITY,18689T,OUR LADY OF MERCY SENIOR P.S.,MILITARY ROAD,WATERFORD,,,89,209,,,,298,1,12,4,0,,,,,
WATERFORD CITY,18793O,SC NAOMH EOIN LE DIA,PASSAGE ROAD,WATERFORD,,,66,142,61,,,269,1,10,2,0,,,,,
WATERFORD CITY,19511G,ST SAVIOURS NS,BALLYBEG,WATERFORD CITY,,116,147,25,,,,288,1,15,8,0,,,,,
WATERFORD CITY,19853L,GAELSCOIL PHORT LAIRGE,BAILE MHIC GONAIR,PORT LAIRGE,,,24,163,30,,,217,1,8,1,0,,,,,
WATERFORD CITY,19947U,MOUNT SION CBS N S,BARRACK STREET,WATERFORD,,72,44,161,,36,,313,1,13,7,0,,,,,
WATERFORD CITY,19955T,Presentation Primary School,Slievekeale Road,WATERFORD,,55,204,161,,,,420,1,18,7,0,,,,,
WATERFORD CITY,20050D,GAELSCOIL NA NDEISE,BOTHAR GRASTA DE,PORT LAIRGE,,,24,54,125,,,203,1,7,2,0,,,,,
WATERFORD CITY,20143K,WATERPARK  N S,PARK ROAD,WATERFORD,,,,113,120,,,233,1,8,3,0,,,,,
WATERFORD CITY,20160K,WATERFORD EDUCATE TOGETHER NS,MORRISSONS AVENUE,TYCOR,,,23,165,30,,,218,1,8,4,0,,,,,
WATERFORD CITY,20219R,ST PAULS B N S,LISDUGGAN,CO WATERFORD,,93,66,77,,,,236,1,11,6,0,,,,,
WATERFORD COUNTY,01395H,AGLISH N S,CAPPOQUIN,CO WATERFORD,,,20,52,,,,72,0,3,1,0,,,,,
WATERFORD COUNTY,01711O,S N CILL ROSANTA,CILL MHIC THOMAIS,CO WATERFORD,,,23,56,31,,,110,0,4,1,0,,,,,
WATERFORD COUNTY,01767S,S N NA CROISE NAOFA,STRADBALLY,KILMACTHOMAS,9,12,,,,,,21,0,2,0,0,,,,,
WATERFORD COUNTY,02889O,S N AN CHLAIS MHOR,CHLAIS MOR,CO WATERFORD,,17,22,50,,,,89,0,4,1,1,,,,,
WATERFORD COUNTY,05548D,SN BAILE MHIC AIRT,BAILE MHIC AIRT,AN RINN,,35,,29,,,,64,0,3,0,2,,,,,
WATERFORD COUNTY,07441S,BALLYCURRANE N S,CLASHMORE,YOUGHAL,,16,21,,,,,37,0,2,0,0,,,,,
WATERFORD COUNTY,07737Q,VILLIERSTOWN N S,CAPPOQUIN,CO WATERFORD,,32,,,,,,32,0,2,0,1,,,,,
WATERFORD COUNTY,11969N,CARRICKBEG N S,CARRICK ON SUIR,CO TIPPERARY,,18,,29,61,,,108,0,4,1,0,,,,,
WATERFORD COUNTY,13020D,OUR LADY OF MERCY N S,STRADBALLY,CO WATERFORD,,36,,,,,,36,0,2,1,0,,,,,
WATERFORD COUNTY,13635R,BALLYDUFF N S,KILMEADEN,CO WATERFORD,,18,43,110,,,,171,1,7,1,0,,,,,
WATERFORD COUNTY,14164J,S N LIOS MOR MOCHUDA,LIOS MOR,CO WATERFORD,,,23,25,,,,48,0,2,0,1,,,,,
WATERFORD COUNTY,14568K,KILLEA BOYS N S,DUNMORE EAST,CO WATERFORD,,,44,27,30,,,101,0,4,1,0,,,,,
WATERFORD COUNTY,14679T,S N BAILE BUILEARAIGH,BAILE BUILEARAIGH,CO WATERFORD,,,23,196,,,,219,1,8,2,1,,,,,
WATERFORD COUNTY,14989L,PASSAGE EAST N S,PASSAGE EAST,CO WATERFORD,,,46,53,,,,99,0,4,1,0,,,,,
WATERFORD COUNTY,15318P,GLENBEG N S,DUNGARVAN,CO WATERFORD,,18,22,29,63,,,132,0,5,1,1,,,,,
WATERFORD COUNTY,15540Q,BALLYDUFF B 2 N S,BALLYDUFF,CO WATERFORD,,,46,79,,,,125,0,5,2,0,,,,,
WATERFORD COUNTY,15963V,RATHGORMACK B N S,CARRICK ON SUIR,CO WATERFORD,,37,,56,,35,,128,0,5,1,0,,,,,
WATERFORD COUNTY,16732H,SCOIL NAOMH SEOSAMH,DUNGARVAN,CO WATERFORD,,17,67,54,,,,138,1,6,3,0,,,,,
WATERFORD COUNTY,16748W,S N NA CILLE,CILL MHIC THOMAIS FHINN,CO WATERFORD,,,23,25,62,35,,145,0,5,2,0,,,,,
WATERFORD COUNTY,16818R,SN NA LEANAI,AN RINN,DUN GARBHAN,,42,20,,,,,62,0,4,0,0,,,,,
WATERFORD COUNTY,16950R,S N AN CARRAIG LIATH,DUNGARBHAN,CO WATERFORD,,,21,28,32,,,81,0,3,1,0,,,,,
WATERFORD COUNTY,17133N,S N AN BAILE NUA,CILL MHIC THOMAIS FHINN,CO WATERFORD,,19,23,27,30,,,99,0,4,1,0,,,,,
WATERFORD COUNTY,17159I,S N AN GARRAIN BHAIN,DUNGARBHAIN,CO WATERFORD,,38,48,82,30,,,198,0,8,2,0,,,,,
WATERFORD COUNTY,17295Q,S N NA RINNE,AN RINN,DUN GARBHAN,,,,107,,,,107,0,4,1,0,,,,,
WATERFORD COUNTY,17522B,KNOCKANORE N S,KNOCKANORE,CO WATERFORD,,18,44,25,,,,87,0,4,1,0,,,,,
WATERFORD COUNTY,17525H,Light of Christ National School,DUNMORE EAST,CO WATERFORD,,19,69,28,,,,116,0,5,1,0,,,,,
WATERFORD COUNTY,17535K,FIONNABHAIR N S,FIONNABHAIR,CO WATERFORD,,33,20,112,33,,,198,0,8,1,1,,,,,
WATERFORD COUNTY,17536M,S N DUN AILL,TRAMOR,CO WATERFORD,,35,,55,32,,,122,0,5,1,1,,,,,
WATERFORD COUNTY,17570M,S N NA BHFIODH,CILL MHIC THOMAIS,CO WATERFORD,,15,24,,,,,39,0,2,0,0,,,,,
WATERFORD COUNTY,17643N,S N CILL BHRIAIN,BALLINAMULT,CLONMEL,16,,,,,,,16,0,2,0,0,,,,,
WATERFORD COUNTY,17997C,ST MARYS N S GRANGE,GRANGE,YOUGHAL,,38,,28,,,,66,0,3,1,0,,,,,
WATERFORD COUNTY,18048E,S N NAOMH DEAGLAN,ARD MOR,CO PORTLAIRGE,,,46,53,,,,99,0,4,2,0,,,,,
WATERFORD COUNTY,18077L,S N CNOC MACHAN,BUN MACHAN,CO WATERFORD,,24,,,,,,24,0,2,0,1,,,,,
WATERFORD COUNTY,18094L,S N DUN NA MAINISTREACH,DUNGARBHAN,CO WATERFORD,,19,40,231,180,,,470,1,17,5,0,,,,,
WATERFORD COUNTY,18108T,WHITECHURCH N S CEAPACH,CEAPACH,CO WATERFORD,,,23,54,30,,,107,0,4,1,1,,,,,
WATERFORD COUNTY,18167M,S N AINE NFA SEAFIELD,BONMAHON,CO WATERFORD,,36,24,,,,,60,0,3,0,0,,,,,
WATERFORD COUNTY,18318H,S N NAOMH PARTHALAN,CIONN SAILE BEAG,YOUGHAL,,31,21,,,,,52,0,3,1,1,,,,,
WATERFORD COUNTY,18321T,S N MUIRE MAGH DEILGE,CEAPACH,CO WATERFORD,,17,40,29,,,,86,0,4,0,1,,,,,
WATERFORD COUNTY,18380M,S N FAICHE LIAG,PORTLAIRGE,CO WATERFORD,,18,66,56,30,,,170,0,7,0,1,,,,,
WATERFORD COUNTY,18488J,SCOIL NAOMH GOBNAIT,CUL NA SMEAR,DUNGARBHAN,,,41,25,31,,,97,0,4,1,0,,,,,
WATERFORD COUNTY,18779U,ST MARYS NS TOURANEENA,BALLINAMULT,CLONMEL,,34,,27,,,,61,0,3,1,1,,,,,
WATERFORD COUNTY,19345P,BALLYMACARBERRY N S,CLONMEL,CO TIPPERARY,,,20,105,61,,,186,1,7,3,0,,,,,
WATERFORD COUNTY,19443P,CLONEA NS,CARRICK ON SUIR,CO TIPPERARY,,35,22,27,,,,84,0,4,1,1,,,,,
WATERFORD COUNTY,19616U,SCOIL MHUIRE,TALLOW,CO WATERFORD,,,45,28,30,35,,138,0,5,2,0,,,,,
WATERFORD COUNTY,19629G,HOLY CROSS SCHOOL,BALLYCARNANE,TRAMORE,,,69,396,216,,,681,1,24,10,0,,,,,
WATERFORD COUNTY,19726E,STRADBALLY C. OF IRE. NS,STRADBALLY,CO WATERFORD,,11,22,,,,,33,0,2,0,0,,,,,
WATERFORD COUNTY,19814B,SCOIL GEARBHAIN,CLAIS NA LACHAN,DUN NA MAINISTREACH,,,45,104,61,,,210,1,8,1,1,,,,,
WATERFORD COUNTY,19885B,GEALSCOIL PHILIB BARUN,TEACH REALT NA MARA,AN TRA MHOR,,,24,105,90,,,219,1,8,1,0,,,,,
WATERFORD COUNTY,19953P,ST MARYS NS,DUNGARVAN,CO WATERFORD,,97,87,113,,,,297,1,14,5,0,,,,,
WATERFORD COUNTY,19970P,PORTLAW N.S.,PORTLAW,CO WATERFORD,,,93,25,93,35,,246,1,9,3,0,,,,,
WATERFORD COUNTY,20076V,BUN SCOIL BHOTHAR NA NAOMH,LISMORE,CO WATERFORD,,38,88,139,33,,,298,1,12,4,0,,,,,
WATERFORD COUNTY,20116H,GLOR NA MARA NS,TRAMORE,CO WATERFORD,,,91,293,61,,,445,1,17,6,0,,,,,
WATERFORD COUNTY,20157V,BUNSCOIL GLEANN SIDHEAIN,CAPPOQUIN,CO WATERFORD,,,45,50,96,,,191,1,7,2,0,,,,,
WATERFORD COUNTY,20170N,SCOIL CHOILL MHIC THOMAISIN,KILMACTHOMAS,CO WATERFORD,,,45,79,33,,,157,0,6,1,1,,,,,
WATERFORD COUNTY,20261Q,Newtown Junior School,Newtown School,Newtown,,30,,,91,,,121,0,5,1,1,,,,,
WESTMEATH,00934G,PRESENTATION CONVENT (JNR),MULLINGAR,CO WESTMEATH,,,184,183,,,,367,1,15,8,0,,,,,
WESTMEATH,00941D,S N BHRIDE,EMPER,BALLYNACARGY,,18,20,,,,,38,0,2,1,0,,,,,
WESTMEATH,01731U,BALLYNACARGY MIXED N S,BALLYNACARGY,CO WESTMEATH,,30,24,28,,,,82,0,4,1,0,,,,,
